formatted_date,BTC-USD,ETH-USD,BNB-USD,ADA-USD,SOL1-USD,XRP-USD,DOT1-USD,DOGE-USD,LUNA1-USD,UNI3-USD,AVAX-USD,LINK-USD,LTC-USD,ALGO-USD
2021-01-13,37316.359375,1130.7393798828125,40.13593292236328,0.3136090040206909,3.513782024383545,0.3055799901485443,10.957710266113281,0.008616000413894653,0.8213670253753662,,8.466814994812012,15.93009090423584,147.4213409423828,0.45074599981307983
2021-01-14,39187.328125,1218.4530029296875,41.79368209838867,0.3103959858417511,3.2781639099121094,0.2954379916191101,14.539050102233887,0.009397000074386597,0.8314459919929504,,9.26131534576416,17.826250076293945,152.08457946777344,0.45364800095558167
2021-01-15,36825.3671875,1171.8345947265625,40.91897964477539,0.3025299906730652,3.2501609325408936,0.28040599822998047,13.212381362915039,0.009368999861180782,0.7918390035629272,,9.380011558532715,20.709726333618164,144.237548828125,0.48837000131607056
2021-01-16,36178.140625,1233.53759765625,43.17182540893555,0.35244399309158325,3.4470551013946533,0.2801879942417145,18.180423736572266,0.009265000000596046,0.7615190148353577,,12.877918243408203,20.21839714050293,144.2654266357422,0.5188919901847839
2021-01-17,35791.27734375,1230.1722412109375,45.68461227416992,0.3798519968986511,3.81813907623291,0.2773840129375458,16.984254837036133,0.009066999889910221,0.8073130249977112,,13.20268440246582,23.166772842407227,142.43081665039062,0.5840569734573364
2021-01-18,36630.07421875,1257.279541015625,45.353172302246094,0.3714280128479004,3.7955150604248047,0.2847689986228943,16.51292610168457,0.009170999750494957,0.7997519969940186,,12.701574325561523,22.03626251220703,152.1440887451172,0.566100001335144
2021-01-19,36069.8046875,1377.2958984375,42.7855339050293,0.3691369891166687,3.6418659687042236,0.2943139970302582,16.468509674072266,0.009097999893128872,0.9104620218276978,,11.790321350097656,20.754093170166016,153.4874267578125,0.5234860181808472
2021-01-20,35547.75,1382.2740478515625,42.60689926147461,0.37539398670196533,3.7235779762268066,0.2965179979801178,17.948930740356445,0.009060000069439411,0.9046739935874939,,12.411564826965332,21.846776962280273,149.93142700195312,0.5460249781608582
2021-01-21,30825.69921875,1121.5709228515625,38.64583969116211,0.3102090060710907,2.9905359745025635,0.26894599199295044,15.94483757019043,0.008166000247001648,0.7962350249290466,,11.310115814208984,18.424272537231445,130.1334991455078,0.46153900027275085
2021-01-22,33005.76171875,1236.51220703125,40.85757064819336,0.34957700967788696,3.346229076385498,0.27279898524284363,17.161441802978516,0.008523999713361263,0.8132269978523254,,12.718835830688477,21.629497528076172,137.27145385742188,0.511023998260498
